"casn" "cacont" "kl1" "kl2" "xh1" "xh2"
5.6329 0.31668 -1.6484 0.0018394 1870.4 849.08
6.0185 0.24163 0.332 -0.01202 2105 961.15
4.2543 0.22824 0.38836 -0.59552 2206 1078.7
3.0873 0.32653 -4.3388 -0.30965 1448.5 820.98
5.4575 0.31585 -1.8685 -0.14028 1670.1 956.41
3.357 0.25986 -1.9029 -0.19947 1783.8 841.72
8.8315 0.34153 -2.1779 -0.29084 1815.8 937.7
1.3608 0.22966 -4.7088 -0.70071 1374.2 751.15
9.5338 0.23582 -2.0355 -0.33232 1843.7 943.94
2.6357 0.25032 -0.42964 -0.3889 2073.3 1019.5
7.5156 0.28364 -0.94529 -0.056301 1980.1 1008.9
3.0477 0.40182 -1.7342 -0.39457 1916.3 968.11
1.0898 0.31322 -5.9548 -0.34258 1273.5 692.61
8.5587 0.15631 0.51146 -0.071293 2125.4 1141.4
5.935 0.3608 -3.1291 -0.045758 1649.7 894.18
10.814 0.14814 -0.27914 -0.23711 2048 1074.3
10.647 0.1921 -0.25191 -0.36739 2057.4 928.29
3.8142 0.29464 -2.5679 -0.35176 1415.3 890.75
14.407 0.19887 -0.23587 -0.34386 2071.3 1072.1
8.6003 0.18692 -0.14643 -0.23151 2047.9 950.22
5.6743 0.29965 -2.6153 -0.36696 1730.2 897.04
5.7844 0.19493 -1.4252 -0.011923 1893 894.42
4.5942 0.35334 -4.8098 -0.27381 1362.8 726.63
8.0719 0.24612 -3.3224 -0.013325 1597.5 885.41
10.207 0.17581 0.3268 -0.30541 2110.1 985.59
2.3123 0.24336 -5.1297 -0.1359 1306.4 778.33
8.3664 0.4454 -3.7256 0.2326 1535 886.85
2.7415 0.26426 -2.2315 -0.91233 1641.4 809.37
7.7008 0.24823 -1.2879 -0.54836 1976.9 974.76
5.3995 0.17115 -1.2281 0.079757 1897.8 909.16
3.9736 0.16837 -1.069 -0.19604 1983.7 997.64
7.6529 0.10485 1.4877 0.75899 2150.1 1110.1
6.1184 0.42299 -1.887 -0.49366 1856.4 844.08
11.13 0.32527 -1.8901 0.11146 1811.6 887.79
1.8808 0.23069 -2.5678 -0.64231 1787.6 885.75
3.3188 0.24046 -0.54799 0.069669 2045.8 1013.7
2.019 0.24249 -0.51187 -0.26418 2049.4 1020.7
6.3822 0.31429 -3.9883 0.0048143 1468.3 849.57
5.6085 0.18579 -1.4792 -0.57683 1926.1 874.26
3.8613 0.16224 1.2253 -0.57842 2028.7 1027.6
4.3031 0.38433 -3.3207 -0.21693 1557.5 832.04
3.2117 0.28005 -0.23794 -0.25407 2045.5 951.43
1.7271 0.18449 -2.4775 0.050188 1651.7 814.31
9.05 0.15402 0.74821 -0.30978 2129.5 1022.8
4.4171 0.26825 -0.40267 -0.066721 2043.1 923.67
9.4969 0.1527 -0.037305 -0.31455 2074 1104.9
4.5588 0.35713 -3.55 -0.094818 1568.3 854.41
2.335 0.22861 0.9337 -3.3907 1676.3 930.28
10.112 0.22708 -0.36708 -0.072342 1994.1 946.32
2.1721 0.87086 -5.4382 -1.2885 1397.5 787.25
8.0638 0.23437 -0.041025 -2.8123 1630 904.31
3.7488 0.25048 -0.53793 -0.3007 2065 1000.3
1.1333 0.19482 -3.0379 -0.64255 1670.8 774.66
7.4795 0.13721 -0.042309 -0.3989 2081.5 956.88
6.885 0.2204 -1.243 -0.60382 2003.2 972.32
2.8924 0.21988 0.083931 -0.36952 2091.3 946.12
10.93 0.235 -0.73476 -0.10864 1958.7 948.66
5.5064 0.34377 -4.4212 0.10439 1407.1 827.91
6.1164 0.34701 -1.6475 -0.24946 1881.2 872.46
9.1346 0.17462 0.51227 -0.39433 2131.2 996.81
5.6165 0.30733 -1.5218 -0.39084 1575.2 875.22
8.9267 0.20816 -1.0391 -0.10375 1952.2 1026.6
0.7759 0.29089 -5.5272 -1.0368 1279.7 640.38
3.9398 0.38689 -5.0294 -0.30915 1366.8 799.09
2.9271 0.28439 -0.018782 0.47734 2075 1078.4
4.7974 0.19754 -1.0567 -0.018013 1951 1017.8
12.38 0.1717 0.025136 -0.39448 2112.1 1076.4
6.4985 0.37741 -1.0321 -0.10058 1942.3 1013.7
7.8298 0.1983 -1.1483 -0.60679 1993.9 974.19
6.9037 0.2359 -1.4645 -0.36758 1965.9 974.07
4.8484 0.35278 -1.0717 -0.33189 1981.5 1003.5
5.8455 0.20486 -0.33791 -0.38815 1611.6 971.48
2.5838 0.5651 -4.8182 0.20615 1372.9 809.33
13.184 0.2201 -1.2768 -0.24718 1936.5 991.88
1.0544 0.10201 0.36686 -0.078669 2123.8 953.65
3.7041 0.27609 -4.4027 -0.17519 1418 784.81
7.2701 0.36924 0.23987 -6.7852 1408.9 881.84
4.7294 0.07423 1.5109 -0.49293 2264 1206.9
8.439 0.15872 0.10385 -0.037764 2077.3 1117.7
3.4522 0.30589 -0.98538 0.045073 1984.8 1008.1
2.5044 0.28875 -0.84753 -1.091 2143.9 881.32
10.154 0.16027 -0.1162 -0.50973 2076.4 960.04
1.1072 0.061179 0.27046 -0.13582 2153.6 939.28
3.154 0.44279 4.1836 -9.1257 1872.3 903.72
6.5054 0.24002 -1.2766 -0.40727 1972.9 982.05
4.6321 0.28649 -1.0119 -0.63964 2002.6 1006.6
12.895 0.16895 -0.64991 -0.15911 2002.5 1048.4
2.1648 0.25495 -2.7032 -0.77881 1711.1 801.18
12.46 0.3762 -4.3228 -0.037117 1459.7 832.5
3.7099 0.23922 -2.0343 -0.40685 1828.6 829.88
14.792 0.24624 -3.1371 0.10239 1591.6 928.71
8.7646 0.22981 -2.3332 -0.10815 1803.6 939.2
6.9342 0.32637 -2.2864 -0.14376 1717.2 850.28
1.7926 0.3643 -4.2804 -2.3427 1476.2 816.61
1.1801 0.096037 -0.79162 0.75027 1966.1 1042
6.6418 0.29925 -2.723 -0.15408 1698.4 897.09
2.7273 0.24307 -1.8901 0.076632 1780.6 867.62
8.9188 0.16558 1.2797 -0.48427 1843.3 1026.4
3.8078 0.26091 -3.0917 -0.3732 1664.1 800.39
5.0408 0.3246 -2.0725 0.0020976 1770.9 926.22
5.9447 0.1544 1.3356 -0.08825 2175 1068.4
3.4293 0.30128 -4.4641 -0.066376 1432.2 781.6
2.9051 0.14458 -0.5756 -0.355 2085.9 998.75
8.4816 0.20022 -0.21146 -0.44186 2089.9 896.95
8.6006 0.31315 -2.6117 0.0030339 1680.3 884.43
4.8967 0.45442 -4.7709 0.1335 1360.8 815.42
9.7539 0.21574 -1.1495 -0.41251 1996.2 866.69
1.6012 0.18344 -0.44948 -0.45199 2090.7 1018.1
3.704 0.36146 -1.8101 -1.016 1949.7 889.52
10.046 0.15248 0.037105 -0.018176 2056.2 1119.1
6.8021 0.41461 1.7864 -11.898 1378 809.65
8.3716 0.18262 0.026125 -0.31628 2127.5 1063.2
7.2191 0.23367 -0.34945 0.18985 1983.7 1004
6.2751 0.1396 0.62855 -0.14944 2155.5 1138.1
6.6375 0.31771 -1.7066 -0.094503 1857.7 951.44
8.1047 0.26906 -0.22315 -0.15884 2021.7 972.63
1.4528 0.12366 2.6842 -1.2011 2460.3 1284.3
10.311 0.16673 0.36499 -0.20988 2115.8 1120.7
5.6331 0.3663 -1.9339 -1.0852 1557.3 844.33
4.4649 0.29966 -3.4224 0.020564 1590.2 821.13
3.2288 0.35294 -2.3343 -0.32513 1786.4 855.15
1.3234 0.18266 -5.0307 0.029921 1347.6 804.37
7.6362 0.1093 0.74595 -0.2169 2142.2 1017.1
1.7731 0.23284 -2.3091 -1.0396 1774.2 869.4
4.2218 0.48187 -4.3649 -1.094 1348.5 763.93
3.4003 0.25866 -1.6162 -0.66443 1951.7 947.22
5.5782 0.078624 0.20032 -0.25371 2074.6 982.78
6.1336 0.38829 -2.3991 -0.40886 1788.6 895.22
1.4215 0.13607 0.21809 -0.31538 2102.5 953.95
2.8182 0.68976 -5.1044 -0.9349 1405.9 753.45
6.2539 0.37138 -3.5256 -0.1149 1557.9 878.06
1.8652 0.32685 -4.4817 -0.42762 1383.9 715.07
4.1578 0.64969 -4.1002 -0.089628 1514.9 818.84
6.0298 0.44683 -4.5764 -0.040779 1389.5 793.52
7.3372 0.20169 -0.57748 -0.25909 1583.9 929.4
1.8465 0.2082 -1.0207 -0.38075 2038.4 964.07
2.3712 0.42084 -3.4623 -0.21896 1523.4 789.16
4.5414 0.11158 -0.67892 0.16742 2079.2 1034.9
1.9479 0.38242 -2.8574 -0.6811 1731.9 846.55
2.5537 0.31425 -0.41974 -0.26035 2053.3 1049.9
13.167 0.18993 -2.1207 0.18611 1756.2 992.17
1.7677 0.56861 -5.5794 -0.29149 1287.4 717.95
7.908 0.11814 0.7082 -0.43886 2167.7 1139.6
4.4772 0.45021 0.94496 -8.8986 1487.1 860.63
10.943 0.14453 -0.64078 -0.10093 1989.2 1074
1.2832 0.08023 -0.23127 -0.21333 2097.7 1053.2
6.836 0.094275 1.3053 -0.20488 2179.5 1191.8
1.1588 0.11813 -1.5816 -0.36874 1857.8 947.49
8.4676 0.3681 -3.3809 -0.057509 1574.6 915.26
5.7208 0.38555 -2.9185 -0.36266 1700.4 878.83
12.848 0.16431 -0.61307 -0.29528 1742.7 1051.8
12.271 0.2313 -1.305 0.13458 1867 946.11
13.562 0.18996 -0.58694 -0.40961 2040.6 1038.9
8.6663 0.14872 0.41183 -0.0078832 2098.3 1003
6.5525 0.29392 -0.93527 -0.57645 2039.4 996.21
8.3937 0.11403 0.48735 -0.15285 2133.5 1138.7
2.3766 1.5779 -5.8508 0.25076 1269.6 770.61
8.8709 0.31679 -3.1639 0.32332 1579.8 840.18
13.045 0.22644 -0.44638 -0.57194 1801.2 1031.8
3.9436 0.41879 -1.7701 0.18706 1848.7 863.93
2.5 0.34807 -4.1342 -0.0037705 1432.3 774.56
6.9509 0.45819 -4.4528 -0.27963 1448.9 809.41
2.4695 0.27325 -3.5649 -0.045542 1581.8 790.89
6.4753 0.3091 -2.4388 -0.28245 1788.8 889.94
2.4097 0.50279 -5.4266 -0.34772 1337.7 770.55
7.4888 0.3379 -1.383 0.026173 1902.7 990.19
3.5591 0.14223 14.902 -28.816 1794 1004.6
3.4497 0.53893 -3.3423 -0.28876 1605.9 862.75
5.266 0.2482 -1.0544 0.18121 1928.2 912.42
8.0461 0.19689 -0.30376 -0.18371 2035.7 1062.9
11.383 0.25437 -2.0113 -0.24946 1847 943.73
3.4156 0.23383 -1.4739 -1.448 1420.6 913.67
2.0572 0.29972 -4.3099 -0.94537 1428.5 776.77
2.3776 0.29206 -2.7164 -0.088875 1761.1 889.07
5.8773 0.18718 -0.69389 -0.021883 1947.9 985.65
3.7811 0.35973 -0.94644 -3.6419 1517.3 861.52
7.2337 0.20315 -0.61643 -0.087884 1973.6 965.86
13.728 0.22421 -1.0708 -2.508 1421.4 938.77
2.3128 0.26009 -1.2228 0.26534 1884.2 994.13
3.5321 0.29914 -1.2704 -0.22463 1930.9 1002.4
9.0771 0.24918 -1.2126 -0.49022 1970.8 975.22
5.9841 0.44502 -4.9461 -0.30333 1367.1 766.7
11.462 0.20717 -0.64193 -0.14457 1976.7 955.58
8.8449 0.24647 -1.8737 -0.054398 1829.3 895.65
4.2938 0.33163 -1.187 0.048839 1893.6 888.96
2.0291 0.51374 -4.7406 -0.61562 1260.9 726.98
3.8114 0.80743 -4.9933 -0.66896 1335.5 797.72
15.228 0.25779 -0.49025 -0.10142 2031.9 1084.1
1.7457 0.16548 -0.70784 -0.51566 2082.5 983.3
1.5504 0.19278 -0.71077 -0.15806 2004.6 1008.9
5.2854 0.22265 -0.96292 0.29418 1898.7 933.31
8.2934 0.2954 -1.2978 -0.027916 1919.3 899.75
5.479 0.2191 -0.71155 -0.20396 2002.9 1016
1.6578 0.57471 -5.3076 -0.19229 1300.2 727.8
6.6735 0.24448 -0.75118 0.018797 1987.4 1037.2
4.2265 0.31572 -2.6743 -0.13277 1756.4 885.09
4.2946 0.53311 -2.0403 0.097606 1798.2 925.67
2.4239 0.19266 -0.80062 -0.18082 1986.7 1030.3
8.6475 0.29082 -2.6104 0.068845 1703 929.19
2.4653 0.46261 -4.2404 -0.53268 1451.4 673.01
0.95611 0.20347 -5.1554 0.11308 1323.5 728.1
5.9743 0.48219 -3.9346 -0.27818 1515.2 842.31
10.083 0.16395 0.42163 -0.50938 2187.6 1153.3
9.2622 0.11039 0.81624 -0.52071 2208.5 1144.4
5.5143 0.25983 -0.18706 -0.23036 2059.2 953.38
2.4086 0.25543 -0.86138 -0.38348 1984.8 993.3
2.6052 0.30281 -2.1922 -0.5789 1553.1 903.29
9.5056 0.13955 0.164 -0.10775 2076.4 987.57
3.8706 0.72407 -3.3887 -0.51548 1515.2 803.02
10.387 0.31064 -0.8236 -0.57582 2009 916.99
7.3169 0.1918 -0.22234 -0.24777 2072.1 918.1
3.6686 0.32017 -1.3608 -1.1299 1745 846.17
1.5831 0.21499 -3.2024 -0.66239 1606.7 823.12
3.7052 0.29604 -1.3128 0.31731 1782 933.44
6.7116 0.2837 -2.1227 0.24731 1760.9 945.09
6.1648 0.26751 -0.759 -0.73032 1704.1 906.26
9.5051 0.25546 -1.7535 -0.090624 1846.6 983.5
2.6841 0.62236 -3.9393 0.3036 1458.3 825.16
4.7087 0.31205 -1.8028 -0.32127 1849.8 931.5
2.5889 0.25857 -0.69201 -0.16601 1959.5 932
10.137 0.29288 -3.4286 0.384 1531.5 908.82
4.1625 0.43479 -2.6842 -0.20006 1733.2 923.06
9.1511 0.16002 -1.0086 -0.22599 1929 959.52
3.5717 0.31904 -0.95039 -0.3766 2019.1 938.59
3.694 0.43837 -0.069423 -0.35884 2107.3 937.37
2.2193 0.29322 -4.5658 -0.25311 1394.8 826.64
14.663 0.21766 -0.074983 -0.84613 2127.7 1036.6
10.051 0.277 -1.7405 0.013877 1835.1 990.88
10.876 0.21463 -0.8328 -0.55796 1507.4 997.84
8.7411 0.12622 1.236 -0.31197 2218.1 1181.5
8.6329 0.21534 1.1621 -4.5018 1770.9 915.67
16.527 0.33566 -3.6323 0.17819 1531.5 897.79
9.8562 0.185 -0.11543 -0.33891 2067.1 956.37
3.9735 0.41416 -0.27418 -0.10297 2095.1 897.91
2.9486 0.37422 -1.8262 -0.61304 1916.7 905.05
3.8427 0.23644 -5.0687 -0.07419 1333.6 784.27
2.7779 0.36622 -2.8282 0.044979 1665.9 809.08
4.9118 0.31724 -3.4818 -0.1393 1582.6 864.83
4.7819 0.33861 -0.36191 0.29956 1854.3 910.94
2.9281 0.2951 -1.6076 -0.15063 1853.6 857.95
4.5886 0.97255 -4.895 -0.32767 1425.3 778.62
10.328 0.38194 -3.4602 0.10254 1576.6 824.91
2.1482 0.1924 -0.84716 -0.16639 1778.2 1016.8
6.3253 0.2824 1.6903 1.5857 2114.3 1121.3
11.428 0.31379 -2.5497 0.18328 1676.9 949.58
4.3923 0.21743 -2.8272 -0.064567 1670.6 904.6
2.6362 0.24863 -0.14585 -0.65518 2096 927.74
2.5775 0.34191 -3.2436 0.15939 1609.5 778.06
8.8332 0.30687 -1.4075 -0.32569 1948.5 973.45
8.4993 0.22796 -0.71343 -0.31549 1995.9 919.14
3.2764 0.42385 1.0757 -8.6779 1359.5 819.22
3.6816 0.54698 -4.6929 -0.076308 1399.5 813.77
0.72131 0.059145 0.52355 -0.91518 2281.4 913.86
4.548 0.16628 0.3875 -0.77186 2225.5 1047.1
3.7412 0.37403 -2.8846 0.38298 1650.7 912.05
9.2244 0.29355 -0.58025 -0.11103 2005.8 930.2
2.8125 0.27334 -0.62913 -0.031205 2048.4 1028.9
8.1492 0.15085 -0.1231 0.033098 2024.6 986.64
7.9598 0.25951 -1.6755 -0.15303 1851.5 901.78
2.4095 0.32341 -2.3671 -0.32982 1764 815.07
6.021 0.35042 3.8865 -12.532 1596 856.28
1.392 0.21991 -2.5317 -1.2206 1568.6 865.44
0.79511 0.14702 -1.646 -0.90485 1930.4 920.93
6.706 0.34571 -3.6591 0.11585 1566.6 857.06
4.5644 0.4517 -0.91658 -0.37646 1583.8 884.96
1.8021 0.1995 -1.8845 -0.83145 2023.7 872.06
2.6633 0.24276 -1.9164 0.15432 1813.8 898.83
8.6608 0.23579 -0.78966 -0.096574 1968.6 936.34
9.9428 0.20412 -0.6609 0.12561 1968.2 962.71
1.8615 0.18575 1.7421 -4.0863 1821.7 1040
8.8325 0.17396 -0.029355 0.39221 2015.6 987.97
8.2943 0.27385 -1.2399 -0.020473 1889.8 904.52
1.9802 0.32178 -2.4771 -0.4277 1451.6 863.35
3.8151 0.21967 -3.8422 0.040185 1512.8 795.89
10.107 0.13403 -0.25297 -0.18262 2047 1091.4
6.2565 0.15677 0.54498 0.10948 2133.2 1149.8
1.2567 0.31566 -4.6258 -0.82204 1334 751.69
13.43 0.25306 -2.0009 -0.083341 1808.3 874.95
9.402 0.28621 -3.5087 -0.077934 1607.9 854.6
9.3747 0.14928 0.61635 -0.17335 2107.6 1032.2
9.4211 0.21009 1.2853 1.408 2117.3 1278.8
7.9658 0.26718 -0.78886 -0.47917 2055.3 990.55
10.836 0.19479 -0.30047 0.039313 2033.9 1081.5
4.4554 0.2747 -3.1243 -0.10032 1638.1 894.36
7.1531 0.38252 -4.101 -0.94411 1342.1 829.71
8.5558 0.20471 -2.2206 0.21403 1771.1 914.9
3.068 0.47656 -2.7696 -0.78238 1779 875
9.2287 0.23108 -0.070012 -0.25766 2061.4 946.84
2.3115 0.46887 -5.2838 -0.13857 1335 764.86
13.813 0.22802 -3.7741 0.45199 1525.5 906.89
5.7674 0.42403 -0.88556 -0.56512 1990.8 902.86
6.9961 0.17745 0.35494 -0.091533 1945.2 978.45
2.9555 0.32218 -1.822 -0.46729 1823.1 819.48
2.7206 0.30425 -1.8116 -0.44004 1608.7 854.29
7.5118 0.42961 -2.8381 -0.83098 1375.3 879.9
5.4385 0.22865 -4.5364 -0.25001 1421.2 817.08
12.616 0.32057 -3.0097 0.051015 1606.3 853.75
12.234 0.19389 -0.28149 -0.48088 2091.2 1047.7
4.0105 0.17441 -5.1982 -0.28782 1362.2 700.77
3.2839 0.20872 -2.0361 -1.2811 1471.4 860.66
7.6817 0.30946 -1.6286 -0.245 1877 881.29
4.6074 0.25121 0.5449 -0.11187 2126.5 1009.5
4.1192 0.17771 -0.52032 -0.082798 1999.2 1034.8
4.1384 0.32296 -2.3245 -0.16118 1813 830.92
9.7001 0.28865 -1.1834 -0.30719 1960.5 988.63
3.3611 0.3085 -4.1242 -0.23711 1454.6 799.72
11.785 0.27206 -0.42359 -0.046089 2007.5 945.02
1.7267 0.33202 -5.2887 -0.11852 1313.8 723.93
1.9958 0.28052 -3.4526 -0.41943 1600.1 798.84
8.2161 0.2529 -2.2425 0.0046948 1781.2 945.14
4.7379 0.26192 -1.137 -0.21379 1969.6 884.06
1.9937 0.31215 -3.5846 -0.54501 1614.2 797.3
2.6676 0.34453 -2.0257 -0.32497 1917.7 905.9
2.792 0.45484 -2.1172 -0.44253 1873.8 936.83
10.832 0.23252 -1.084 -1.1504 1527 975.46
5.3653 0.20182 -0.9026 -0.42736 1996.1 899.8
5.5483 0.25498 -1.787 -0.29288 1755.8 949.21
3.4411 0.23187 -1.2431 0.17487 1895.6 997.92
4.4159 0.34432 -4.5033 -0.17519 1425.7 785.95
10.644 0.32183 -2.5095 -0.34869 1786.6 809.04
5.5288 0.22024 1.1177 -2.4669 1660.4 1074.3
5.1471 0.18713 -0.11235 -0.30043 2042.6 983.78
8.1709 0.20529 -0.75883 -0.13181 2006 1025.9
2.0332 0.32636 -2.9872 -0.77109 1610.8 795.48
2.3111 0.29378 -4.0373 0.53502 1408.8 789.13
3.9952 0.27857 -1.9043 0.29521 1833.9 959
5.7094 0.30922 -2.2283 -0.24838 1750.1 868.94
8.4888 0.37179 -4.0223 -0.30753 1491.9 824.22
10.311 0.15956 -0.72573 -0.65893 1964.9 923.49
6.3414 0.428 -2.7912 0.075253 1682.1 833.07
7.0975 0.20595 -0.28377 -0.074529 2015.9 978.47
5.7638 0.19834 -0.55502 0.16259 1974.9 936.97
5.1476 0.23694 0.094869 -0.085799 2057.8 986.25
3.556 0.55216 -2.9364 -0.61613 1763.3 849.2
2.5247 0.44901 -3.4056 -1.0278 1594.5 768.53
9.3772 0.15564 0.16186 -0.40904 2102.5 1097.1
7.351 0.16535 1.2342 0.40234 2047.7 1063.5
5.5985 0.41075 -3.9176 -0.057084 1471.7 795.66
6.7213 0.3081 -1.1468 0.025884 1945.9 1006.1
4.0722 0.51825 -1.9819 -0.1325 1872.7 847.49
3.9635 0.40894 -5.259 -0.13472 1317.2 785.33
7.0649 0.24499 -0.52225 0.16943 2009.4 1045.9
7.8845 0.31207 -1.0369 -0.32825 2002.8 976.35
4.8514 0.095354 1.282 -0.40372 2202.7 1042.8
12.634 0.19435 -1.0019 -0.30695 1993.5 991.56
10.026 0.20293 0.35568 -0.065474 2084.1 1002.7
5.0829 0.21374 -0.22655 -0.067438 2047.2 939.95
5.3795 0.21541 -1.3781 0.27746 1859.4 938.43
9.0674 0.18364 0.96596 -0.024845 2161.4 1007
5.3597 0.20261 -0.0027534 -0.15996 2075.9 955.88
4.1992 0.36078 -3.2355 0.31047 1566.7 857.64
5.6735 0.25612 -2.3322 0.041422 1769.1 950.59
9.6326 0.11998 0.19683 -0.52231 2139.3 1094
8.3324 0.18723 -0.58509 -0.14029 2021.7 1052.3
9.4721 0.25536 -3.1237 0.026741 1633.2 821.08
14.612 0.21411 -1.307 -0.19809 1919 1021.2
1.0789 0.2638 -4.2642 -1.3864 1319.9 802.86
1.9364 0.22071 0.0049467 -0.13158 2105.7 1060.6
6.3759 0.30764 -1.1492 0.059277 1924.9 911.51
7.8954 0.11449 0.15827 -0.32326 2069.8 981.65
3.5855 0.15986 -0.20087 0.2622 2041.2 1078.9
1.5433 0.18488 -4.4095 -0.23675 1414.8 788.25
12.072 0.3245 -2.8289 0.20354 1617.7 871.55
6.2049 0.32851 -3.7545 0.2851 1473.3 843.08
3.6315 0.26605 -0.35481 -0.41242 2047.2 937.33
4.2027 0.30846 -4.5483 -0.078532 1408.3 825.09
6.6144 0.39099 -1.6306 -0.3831 1907.2 981.06
2.8148 0.43568 -5.1697 -0.27188 1328.6 801.78
5.1712 0.17326 -0.011288 -0.10557 2067.7 979.25
5.4413 0.25161 -1.3308 0.20797 1905.3 908.12
1.3686 0.29414 -4.73 -0.18677 1392 809.26
1.0871 0.1933 -3.7082 0.40971 1519.2 873.66
5.1102 0.36226 -2.9487 -0.1797 1668.3 877.84
2.4756 0.064074 1.1274 -0.89155 2134.5 1010.1
5.1197 0.37174 -2.3784 -0.17863 1733.4 888.15
6.8675 0.27911 -1.9647 0.13007 1815.9 970.96
11.298 0.24973 -0.84522 -0.32238 2015.2 1001.6
13.573 0.36818 -3.4103 0.063787 1554.4 882.04
3.4541 0.63389 -4.9485 0.15756 1370.7 808.55
5.643 0.34397 -1.0339 -0.34495 1978.5 972.66
9.9844 0.17797 0.58308 -0.61194 2142.9 1003.1
5.4648 0.34998 -2.6803 -0.01196 1716.1 807.33
3.4183 0.25683 -2.2746 -0.31538 1811.1 922.69
7.7069 0.29386 -4.9071 -0.15653 1364.5 822.45
1.7352 0.18579 -0.82086 -0.3672 1977.9 887.6
9.9226 0.32465 -2.3789 0.10141 1691.7 960.44
8.8867 0.25734 -0.61797 -0.22927 2002 1040.9
4.1476 0.28438 -0.4458 -0.73116 2100.7 884.95
11.011 0.22058 -0.75601 -0.49137 2040 1004.1
14.204 0.33126 -0.41977 -4.4302 1499.6 960.02
10.927 0.24929 -0.82185 -0.013969 1931.3 1045.6
3.49 0.2277 -1.2434 0.011845 1924.1 995.22
10.286 0.34585 -4.0526 -0.12143 1472.6 845.57
4.0107 0.52369 -4.024 -0.29217 1440.9 778.81
9.1655 0.15875 -0.38591 -0.066684 1547.9 1077.8
10.785 0.25332 -1.0473 0.06638 1910.7 1047
3.5635 0.37273 -2.4279 -0.36928 1825.9 890.38
1.4915 0.26361 -3.3742 -0.77183 1586.1 812.87
4.8149 0.48091 -2.2402 -0.49478 1779.2 836.09
2.961 0.37969 -1.6958 -0.73997 1875 873.94
3.1497 0.33368 -2.6842 -0.39959 1714.1 849.85
12.431 0.17325 0.21576 -0.32202 2126.5 1088.2
8.7926 0.25404 0.67596 -1.6998 1670.3 1070.3
2.0515 0.3169 -1.3241 -1.1044 1984.8 933.24
2.3925 0.35229 -1.8724 -0.26749 1839.1 949.66
4.1648 0.25618 -2.7061 -0.46125 1753.6 889.91
4.9478 0.53644 -3.2643 0.2518 1612.8 839.85
1.2322 0.22598 -3.9175 -0.23191 1497.3 826.84
11.944 0.16951 0.83488 -0.41005 2156.8 1164
2.9973 0.81893 -4.8557 0.096981 1384.3 797.88
4.2521 0.44148 -3.6798 -0.15896 1504.4 785.13
2.5822 0.33253 2.0515 -9.0735 1715.3 816.94
1.9252 0.09806 -0.072049 0.20089 2049.1 988.81
8.015 0.19152 -0.7872 -0.067272 1809.1 937.3
6.5959 0.33876 -3.9532 0.064317 1496.2 808.23
5.3675 0.21794 -0.85969 0.17914 1980.1 1018.8
7.562 0.39744 -4.2363 0.1463 1445.4 844.26
2.3113 0.35283 -3.4583 0.02678 1458.5 849.65
6.6991 0.35899 -3.5081 -0.24114 1585.5 854.08
7.1319 0.12652 -0.40163 0.17079 1982.2 1103.4
9.8999 0.20037 0.035329 -0.67261 2146.6 1052.1
4.8349 0.49039 -3.3178 0.2858 1552.1 856.17
8.474 0.32265 -1.6516 -0.30472 1862.9 875.18
6.1343 0.096643 0.40947 -0.25849 2146.6 1118.7
9.1367 0.12853 -1.0534 0.17515 1923.6 1068.2
5.0441 0.25587 -1.6802 -0.21757 1869.1 963.48
3.7108 0.65868 -2.2828 -1.3085 1788.3 836.67
3.6959 0.36092 -3.9015 -0.25942 1427.2 807.75
9.3953 0.18459 0.17728 -0.33954 2108.1 1101.2
9.9692 0.18848 -1.0226 -0.12063 1939.1 1035.3
5.783 0.22038 -1.6601 -0.21508 1888.3 892.23
10.787 0.19734 3.3059 -4.9935 2460.4 1135
6.5199 0.19062 -0.86043 -0.071685 1958.2 924.68
10.095 0.25025 -0.54563 -0.24051 1993.9 935.43
3.0059 0.27404 -0.029458 -0.056548 2069.3 945.23
3.8247 0.57538 -4.2966 -0.0069834 1448.3 786.41
3.1634 0.13535 0.22346 -0.77393 2199.6 1033.7
2.8629 0.16676 -0.4539 -0.47024 2017 917.38
0.91932 0.11869 -1.0286 -2.1281 2212.3 953.68
4.0107 0.45358 -2.0594 0.40321 1713.3 858.68
2.8107 0.24728 -4.1073 -0.025513 1482.9 842.62
1.689 0.32052 -4.3481 0.18614 1463.5 827.33
2.6813 0.36088 -2.1584 -0.51539 1827.1 841.63
1.1615 0.075061 -5.3176 -0.45989 1385.8 639.81
5.5219 0.14906 2.0141 -5.7916 1711.7 940.02
11.753 0.27177 -2.4016 0.25876 1727.1 946.05
13.489 0.23091 -2.6354 -0.16531 1721.5 915.34
10.656 0.19507 -0.40601 -0.29091 1902.7 1065.7
4.3037 0.28473 -1.4162 -0.26797 1911.1 867.82
5.904 0.4151 -1.3114 -0.055808 1896.8 869.21
4.3407 0.25914 -1.4098 0.2659 1900.6 901.95
3.2832 0.12639 -0.8785 -0.36393 2018.3 976.15
7.7181 0.21681 -0.8902 -0.49628 2020.8 1003.7
10.337 0.2314 -0.9665 -0.14743 1662.9 1027.4
5.4699 1.1759 -4.5192 0.93857 1340.3 849.73
8.7207 0.13819 0.97587 -0.80271 2219 1006.9
5.5015 0.22247 -0.90598 0.035377 1979.7 1016.7
1.937 0.1995 -5.0911 -0.27903 1311.7 752.83
5.1812 0.25787 -1.826 -0.18953 1861.3 881.47
3.8935 0.33029 -3.0352 0.12052 1628.2 821.33
